Neo Reference ID,Absolute Magnitude,Est Dia in KM(max),Relative Velocity km per sec,Relative Velocity km per hr,Miss Dist.(kilometers),Orbit Uncertainity,Eccentricity,Orbital Period,Hazardous
3703888,23.7,0.108153351,3.798432042,13674.35535,24642424,6,0.4392469,1074.177427,FALSE
3710227,23.6,0.113250461,24.29926819,87477.36549,11429881,8,0.104593901,428.8748329,FALSE
3711170,26.1,0.03581294,7.51918513,27069.06647,2379111,7,0.486101104,966.1202395,FALSE
3715405,24.5,0.074823838,17.04573361,61364.641,7964775,9,0.269115818,442.27096,FALSE
3713267,21.8,0.259441818,6.978667212,25123.20196,46189860,7,0.582228744,1748.239458,FALSE
3293790,25.6,0.045085821,16.43936514,59181.71451,61255920,5,0.232735564,274.9075017,FALSE
3371135,23.4,0.124176661,7.795800051,28064.88018,13373304,1,0.580048317,1451.645483,FALSE
3601673,29.2,0.008590926,10.18184422,36654.6392,30563964,6,0.203998077,278.1179931,FALSE
3648643,24.5,0.074823838,12.99757818,46791.28145,49481252,7,0.402979713,410.5390445,FALSE
3703537,23.5,0.118587791,7.216293045,25978.65496,2952261.75,5,0.472227341,936.2190012,FALSE
3709959,22.3,0.206081961,10.42621044,37534.35759,55332364,3,0.354046391,381.5669728,FALSE
3709926,26.4,0.031191767,8.52100132,30675.60475,1289695,7,0.495870078,958.2760925,FALSE
3710218,25.7,0.043056624,13.59747178,48950.89842,776013.5,7,0.492739964,758.065949,FALSE
3710216,27.2,0.021579431,9.423995269,33926.38297,2762596,7,0.167271793,476.2401805,FALSE
3710217,24,0.094197631,14.79230464,53252.29671,3258002,7,0.379570769,353.9806654,FALSE
3713303,20.2,0.542050786,24.1579454,86968.60344,60585732,2,0.500077445,670.5789408,FALSE
3404492,25.6,0.045085821,13.0504852,46981.74671,55781536,6,0.381800141,845.4134346,FALSE
2422638,21.2,0.342010925,13.86930767,49929.50761,46104188,0,0.145130941,450.1048423,FALSE
3468430,19.5,0.748238376,16.25626881,58522.56771,50409952,2,0.214403243,268.6306289,FALSE
3712031,24.4,0.078350176,11.5399318,41543.75449,9228671,7,0.340911381,353.303738,FALSE
3753079,26.1,0.03581294,21.88624775,78790.49191,71423592,7,0.258977539,309.9845639,FALSE
3718391,21,0.375007522,5.853047437,21070.97077,44681728,4,0.40301397,938.3023355,FALSE
3713008,25.8,0.041118757,10.61041666,38197.49996,553016.9375,7,0.474968118,804.2482086,FALSE
3076622,23,0.149293183,8.606627433,30983.85876,73996728,5,0.3276733,635.330012,FALSE
3512278,26.6,0.02844723,19.87152136,71537.47691,64045728,6,0.210996363,359.5645741,FALSE
3709958,21,0.375007522,20.34830009,73253.88032,23680290,7,0.641159811,1037.762588,FALSE
3712627,25.6,0.045085821,8.60827718,30989.79785,2647681,7,0.3252948,548.485797,FALSE
3727337,18.4,1.241766613,26.53735483,95534.47738,63900904,4,0.613902098,1139.411843,FALSE
3715513,21.1,0.358129403,0.335504112,1207.814804,41822156,2,0.239159795,699.4569334,FALSE
3712471,24.3,0.082042707,6.776076892,24393.87681,12330105,7,0.374571076,800.3754649,FALSE
3713005,22.5,0.187948982,36.77000096,132372.0035,15183253,9,0.960260724,1057.879679,FALSE
3714120,26.2,0.034201093,4.919186778,17709.0724,9470845,8,0.347930586,745.7111731,FALSE
2451370,21.5,0.297879063,5.577153637,20077.75309,44317440,0,0.230727018,472.7990596,TRUE
3273782,23.8,0.103285648,12.07622255,43474.40118,8410678,0,0.386458786,243.4240059,FALSE
3445544,24.6,0.07145621,14.33282007,51598.15226,47407124,7,0.187320033,308.0415608,FALSE
3633046,24.6,0.07145621,16.64760914,59931.3929,71735720,6,0.310709346,704.6417306,FALSE
3712944,26.8,0.025944182,14.20041056,51121.47801,1057958.875,8,0.461789294,539.894238,FALSE
3713306,25.6,0.045085821,3.078519851,11082.67146,11541531,6,0.14417627,501.5019705,FALSE
3714179,24.9,0.062235757,12.16806963,43805.05066,12243996,8,0.194478808,400.0613053,FALSE
3714452,20.6,0.450858206,14.42492714,51929.73771,60947380,3,0.620525213,291.679843,TRUE
3752572,27.6,0.017948989,5.366396155,19319.02616,25725316,6,0.26845335,372.5314848,FALSE
3765641,21.5,0.297879063,26.85752116,96687.07617,58508136,7,0.498898244,459.0285627,FALSE
2483656,23.8,0.103285648,12.07618524,43474.26687,8410664,0,0.386445067,243.4139883,FALSE
3714182,25.5,0.04721065,15.33192003,55194.91212,6545875.5,8,0.373573109,679.8652744,FALSE
3457846,25,0.059434687,8.814346366,31731.64692,37256436,6,0.367793562,316.0554555,FALSE
3607531,21.3,0.326617897,7.60879409,27391.65872,43970476,2,0.183994808,558.7716555,FALSE
3712665,24,0.094197631,6.614848155,23813.45336,12417129,4,0.148396751,440.0291283,FALSE
3715693,23.8,0.103285648,11.0558162,39800.93834,15836059,7,0.283024115,544.3499613,FALSE
3750676,28.1,0.014257388,5.211210652,18760.35835,14484657,5,0.087306738,358.6123046,FALSE
3717051,27.1,0.022596438,8.808410834,31710.279,8020579,9,0.560865965,1272.180035,FALSE
2235756,18.7,1.081533507,20.40255041,73449.18147,15617603,0,0.258803617,440.70167,TRUE
2308635,21.9,0.247765013,22.0874905,79514.96579,42384172,0,0.430448933,454.6262409,TRUE
3560920,21,0.375007522,21.80810156,78509.16561,42580280,7,0.32313072,721.7186388,FALSE
3667121,22.4,0.196806745,16.5034822,59412.53592,47267712,2,0.305598765,374.3798272,FALSE
3713935,22.2,0.215794305,23.30103929,83883.74143,9376672,7,0.628293921,523.1571792,FALSE
3751828,24.8,0.065168838,18.28850598,65838.62154,38496948,7,0.164158738,382.3189765,FALSE
3341510,27.2,0.021579431,6.36299089,22906.76721,31848730,6,0.081841276,413.7153229,FALSE
3717360,26.3,0.03266179,13.8682021,49925.52756,2079439.375,8,0.519376069,700.8159205,FALSE
3179348,23.7,0.108153351,13.44481642,48401.3391,16625818,7,0.307743936,401.4543916,FALSE
3457388,21.3,0.326617897,28.63059288,103070.1344,59608064,1,0.400466902,541.5986742,FALSE
3602839,24.2,0.08590926,20.2345827,72844.49771,53511720,1,0.176136354,357.7866979,FALSE
3634129,23.5,0.118587791,7.049368465,25377.72647,35498228,7,0.275158918,720.5898551,FALSE
3713009,20.3,0.517654482,7.248320711,26093.95456,25337692,3,0.2837355,582.2905267,FALSE
3716629,25.9,0.039268108,6.243505856,22476.62108,10114721,8,0.549330673,1337.318561,FALSE
3717108,23.3,0.130028927,9.26783192,33364.19491,7783836.5,7,0.476605634,916.4841398,FALSE
3719380,26,0.037500752,8.084072818,29102.66214,7700853,8,0.49044255,1005.704955,FALSE
3002856,20,0.594346868,27.68458695,99664.51301,46888956,0,0.654125019,976.3876866,TRUE
3092237,21.8,0.259441818,13.82869453,49783.3003,31133658,0,0.016045805,418.1047251,FALSE
3547678,19.4,0.783501764,24.71596869,88977.48728,66365928,1,0.546503851,866.8777162,FALSE
3699514,17.2,2.157943048,24.14232529,86912.37105,69400992,1,0.76342956,1241.157408,FALSE
3763945,27.3,0.020608196,4.748231141,17093.63211,29198216,6,0.174644594,385.3048171,FALSE
3772975,22.692,0.172044177,9.157929757,32968.54713,40575460,5,0.305007753,742.7509508,FALSE
2434500,21.2,0.342010925,11.38186686,40974.72071,25450598,0,0.257176669,518.692243,FALSE
3409648,19.7,0.682401509,23.90695124,86065.02448,57285188,1,0.522425174,506.5600453,FALSE
3715299,21.4,0.311917671,15.15370602,54553.34168,32019638,4,0.665516692,1206.671872,FALSE
3719182,27.1,0.022596438,15.14707555,54529.47198,1360002.875,7,0.518827539,601.0933783,FALSE
3719730,22.3,0.206081961,19.43259105,69957.32779,26080848,6,0.607394798,335.3524698,FALSE
3719244,25.1,0.056759685,24.46971434,88090.97161,2102359,8,0.786121343,1492.01092,FALSE
3720001,22.9,0.156329154,10.1079931,36388.77515,26881886,8,0.04504177,478.2071368,FALSE
2434632,19.8,0.651688382,14.54052668,52345.89606,41280860,0,0.25139697,451.1742596,FALSE
2438317,19.9,0.622357573,11.98096945,43131.49001,66341680,0,0.272236156,816.078537,FALSE
3565066,26.3,0.03266179,22.32817108,80381.4159,74536352,6,0.282259446,298.2738822,FALSE
3605857,20.8,0.411187571,12.46314858,44867.3349,17181540,0,0.514114812,1076.037562,TRUE
3716457,24.3,0.082042707,7.132857926,25678.28853,11256888,6,0.566168715,1420.978302,FALSE
3716636,23.4,0.124176661,12.40905166,44672.58596,17785672,7,0.485694416,415.1783262,FALSE
3718321,24.4,0.078350176,10.36597225,37317.50009,10380799,6,0.300400458,340.5586126,FALSE
3718390,23.4,0.124176661,5.496262184,19786.54386,30902704,5,0.425788929,1110.736322,FALSE
3719184,28.1,0.014257388,13.77632957,49594.78644,310717.7813,7,0.555780506,936.8215145,FALSE
3719227,26.2,0.034201093,5.687932898,20476.55843,2395014.5,4,0.122825956,348.5901575,FALSE
3720898,28.3,0.013002893,7.920611026,28514.1997,842212.125,6,0.276817966,443.6231047,FALSE
3579078,19.6,0.714562102,22.36334286,80508.03428,29087392,0,0.664165342,602.3148959,TRUE
2433953,20.8,0.411187571,12.41370603,44689.3417,29008252,0,0.200847466,407.7957837,TRUE
3143121,21.8,0.259441818,18.32946863,65986.08706,48281244,1,0.237462895,315.0098307,FALSE
3328632,21.2,0.342010925,18.27047686,65773.71668,51611560,0,0.343380505,323.6132504,FALSE
3588065,22.7,0.171411509,11.04639707,39767.02944,9843670,2,0.29922507,473.5442436,FALSE
3596037,26.5,0.029787906,8.068858311,29047.88992,35050892,5,0.240447389,374.9319594,FALSE
3753308,23.6,0.113250461,14.31167919,51522.0451,39204656,7,0.213524861,380.7965041,FALSE
3720916,26.6,0.02844723,16.75949123,60334.16841,196758.0781,7,0.665108917,1352.627741,FALSE
2066391,16.5,2.978790628,22.88555879,82388.01164,48526792,0,0.688581253,187.9889627,TRUE
2085236,18.6,1.132504611,16.0088707,57631.93452,37355668,0,0.311188692,500.678331,TRUE
2425450,19.6,0.714562102,4.869084481,17528.70413,30196152,0,0.370521632,919.0273708,FALSE
2462550,19.4,0.783501764,26.48343313,95340.35925,55480476,0,0.723724498,401.2719978,TRUE
3261681,24.2,0.08590926,5.169288088,18609.43712,27932892,1,0.164114176,334.8491056,FALSE
3703885,21.3,0.326617897,14.27710267,51397.56962,58643408,1,0.321014767,724.2048549,FALSE
3721910,26.8,0.025944182,1.801396047,6485.025768,4084772.5,5,0.067797353,431.1970248,FALSE
3721157,23.4,0.124176661,17.59056371,63326.02935,4705713,8,0.581011741,473.7435298,FALSE
3720357,22.8,0.163696721,14.4749272,52109.73792,22823190,7,0.363298501,788.5310193,FALSE
2388188,18.9,0.986370281,18.82373544,67765.44758,51074908,0,0.776468782,582.978624,TRUE
3418110,23.3,0.130028927,7.248569562,26094.85042,38510460,0,0.334620328,368.5205834,FALSE
3775253,26.582,0.028684018,6.750519737,24301.87105,2216685,5,0.368774738,721.3704074,FALSE
3778541,23.314,0.129193296,11.94772365,43011.80515,31375692,7,0.371182881,750.3398099,FALSE
3724053,23.4,0.124176661,4.813990881,17330.36717,27897668,7,0.385549082,959.7202528,FALSE
3398649,23,0.149293183,9.377079782,33757.48722,20516684,6,0.33086241,409.2867436,FALSE
3723740,24.4,0.078350176,7.03515558,25326.56009,4387917,7,0.351723666,717.5654947,FALSE
3762126,21.3,0.326617897,22.80141169,82085.08207,71134760,5,0.4429835,385.1589917,FALSE
3722517,23.6,0.113250461,8.269411179,29769.88024,7719061,7,0.520518042,1126.367974,FALSE
3738545,27.9,0.015632915,4.997662477,17991.58492,46505944,8,0.262963593,508.281949,FALSE
3177202,25.7,0.043056624,12.53700565,45133.22033,59789792,5,0.289066751,270.2466878,FALSE
3485263,22.7,0.171411509,16.42115351,59116.15265,67300648,6,0.302129751,267.0056122,FALSE
3709716,26.1,0.03581294,6.731544274,24233.55939,33121586,6,0.041502794,392.4542333,FALSE
3720443,22.3,0.206081961,5.556070628,20001.85426,23928464,4,0.510605555,1305.43578,FALSE
3736203,21.7,0.271668934,15.01068655,54038.4716,64123460,7,0.247937849,632.5297347,FALSE
3761485,24.6,0.07145621,11.28285309,40618.27111,47137388,5,0.125600374,340.843948,FALSE
2366733,19.1,0.899580388,18.15151406,65345.45062,59364796,0,0.342492024,747.4205135,FALSE
2385186,17.7,1.714115092,12.44516345,44802.58842,9725639,0,0.075775641,424.4228366,TRUE
3591753,22.4,0.196806745,12.17722843,43838.02233,9437706,1,0.156454668,498.0929093,FALSE
3633046,24.6,0.07145621,4.329545964,15586.36547,70743992,6,0.310709346,704.6417306,FALSE
3704141,21.2,0.342010925,7.127492159,25658.97177,35616624,4,0.109529735,437.0255853,TRUE
3724243,22.5,0.187948982,7.203549956,25932.77984,13657156,5,0.525446226,1271.133577,FALSE
3740670,26.1,0.03581294,8.340011609,30024.04179,48660488,8,0.247656928,472.4121654,FALSE
3781246,23.586,0.113982973,8.080133803,29088.48169,39294992,5,0.310766748,354.2413286,FALSE
3092390,25.7,0.043056624,16.90580133,60860.88478,49789088,3,0.287131337,303.2233877,FALSE
3607683,22,0.23661375,1.911681031,6882.051712,41340620,0,0.385964562,1102.453468,FALSE
3653683,19.1,0.899580388,14.94890319,53816.0515,52638864,0,0.587999776,686.811763,FALSE
3741971,27.5,0.018794898,5.740790689,20666.84648,49079352,7,0.251997612,470.8760281,FALSE
3753570,26.8,0.025944182,5.314304806,19131.4973,46047556,7,0.241795136,482.1383615,FALSE
2486692,19.3,0.820427065,14.94889995,53816.03983,52638856,0,0.588023209,686.9609716,FALSE
3780063,18.62,1.122121746,19.02575027,68492.70097,25295332,6,0.70815922,626.1401283,FALSE
3725153,27,0.023661375,11.23502727,40446.09818,475176.625,7,0.648595905,1667.502096,FALSE
3725975,23.6,0.113250461,5.976631081,21515.87189,23547996,7,0.463009068,1171.858412,FALSE
3726817,21.7,0.271668934,6.808233803,24509.64169,24835716,6,0.460728249,1136.451278,FALSE
2337084,19.6,0.714562102,4.661661923,16781.98292,57010668,0,0.099029278,567.4425135,FALSE
2434154,19.8,0.651688382,9.856648815,35483.93573,27020448,0,0.50077661,1193.149887,FALSE
3574821,20.9,0.392681082,18.70078809,67322.83713,35269684,0,0.637585796,1458.547233,TRUE
3723815,22.2,0.215794305,4.774056643,17186.60391,26408886,5,0.268034976,658.282225,FALSE
3730321,21.6,0.284472297,13.96998403,50291.94251,41226392,7,0.688035715,1338.796827,TRUE
3360486,18.9,0.986370281,17.04138024,61348.96887,50379816,1,0.183030919,253.8844494,FALSE
3520758,23.6,0.113250461,6.962301132,25064.28408,48405356,1,0.300504978,261.7528757,FALSE
3723955,21.3,0.326617897,14.62963952,52666.70226,47280360,3,0.351674305,425.8692942,FALSE
3725154,22.4,0.196806745,6.785743418,24428.67631,27341178,5,0.484043002,1275.90055,FALSE
3745831,24.6,0.07145621,6.447200414,23209.92149,49856180,7,0.250616654,458.1339027,FALSE
3703540,24.4,0.078350176,13.01363753,46849.0951,39432668,6,0.186330994,357.0602113,FALSE
3725976,25.6,0.045085821,10.32796883,37180.68777,9510837,8,0.470630425,897.3999253,FALSE
3726598,27,0.023661375,7.791418891,28049.10801,1921970.375,7,0.507217863,1094.822762,FALSE
3726654,24.2,0.08590926,4.763047214,17146.96997,24531640,8,0.44538708,1120.862963,FALSE
3726787,22.9,0.156329154,6.459631348,23254.67285,23388612,6,0.459685167,1135.27634,FALSE
2206378,18.7,1.081533507,8.470664284,30494.39142,7947825,0,0.43901908,873.407171,TRUE
2237805,17.3,2.060819612,24.76004759,89136.17131,66579028,0,0.341207171,742.0824535,FALSE
3338519,21,0.375007522,15.8112928,56920.65407,58673240,6,0.611802872,466.42253,FALSE
3363697,23.9,0.098637028,7.905357148,28459.28573,42572924,0,0.214761865,297.7690654,FALSE
3468488,27.6,0.017948989,19.18696508,69073.0743,70511112,5,0.265416369,540.6775306,FALSE
3726669,25,0.059434687,18.0772046,65077.93656,2742343,7,0.316352452,583.3826499,FALSE
3728903,21.8,0.259441818,3.875459337,13951.65361,39861536,4,0.08057751,557.3085533,FALSE
3726710,24.3,0.082042707,19.48502953,70146.10629,4027630.25,7,0.621287288,1337.482339,FALSE
2465633,20.3,0.517654482,18.1279546,65260.63655,45290452,0,0.351410394,511.9994807,TRUE
3359445,19.2,0.859092601,3.809928817,13715.74374,51762684,0,0.529116162,1675.168168,FALSE
3426410,21,0.375007522,19.7498012,71099.28432,38764444,1,0.452792293,315.9585012,FALSE
3553060,26.5,0.029787906,19.15397998,68954.32792,73568616,7,0.290082969,597.1511527,FALSE
3727181,22.9,0.156329154,15.80554382,56899.95777,8084249.5,6,0.433946626,459.6656994,FALSE
3727639,21.7,0.271668934,12.08120278,43492.33003,25195372,5,0.279750824,675.0604607,FALSE
3731587,22.7,0.171411509,11.95602543,43041.69154,16940034,7,0.325813539,538.9815469,FALSE
3747356,20.5,0.472106499,16.95982867,61055.3832,41961076,5,0.350091852,444.209631,FALSE
3758838,24.4,0.078350176,19.09830183,68753.88659,25487278,8,0.094549862,352.7762102,FALSE
3730577,23.3,0.130028927,6.574609389,23668.5938,11899910,6,0.526909364,1191.66642,FALSE
3345301,22.6,0.179489885,7.579230249,27285.2289,36701408,7,0.305365762,825.3709261,FALSE
3712033,24.9,0.062235757,18.33935924,66021.69327,55625448,8,0.289793612,324.1233558,FALSE
3728646,24.6,0.07145621,11.16928507,40209.42626,4135826,7,0.536738193,1094.946484,FALSE
2260277,18.2,1.361570015,14.07314943,50663.33795,22621378,0,0.209671489,309.378466,FALSE
2337118,18.3,1.30028927,28.06372716,101029.4178,58752188,0,0.463561483,529.4433678,FALSE
2441825,18.5,1.185877909,15.45220824,55627.94966,61548556,0,0.222651011,746.8787165,FALSE
3605960,20.3,0.517654482,14.25605336,51321.7921,38150552,0,0.647937365,1122.682828,TRUE
3672464,24.4,0.078350176,10.15437996,36555.76786,34015012,5,0.376164475,315.4301377,FALSE
3724058,21,0.375007522,11.15420843,40155.15035,14970271,4,0.558205662,1237.938297,TRUE
3727640,25.3,0.051765448,8.511262746,30640.54589,1117845,6,0.252257174,281.103865,FALSE
3728231,28.1,0.014257388,5.175887688,18633.19568,970847.6875,6,0.177998317,469.8743059,FALSE
3728733,28.9,0.009863703,13.70863845,49351.09842,26609.88672,7,0.619742398,1334.692157,FALSE
3082923,21.6,0.284472297,17.47801759,62920.86331,23703792,0,0.254507446,427.264108,TRUE
3183853,21.8,0.259441818,8.845344492,31843.24017,53579732,7,0.355460162,804.0863096,FALSE
3508133,23.3,0.130028927,18.81007052,67716.25387,60759784,2,0.201291134,378.4847527,FALSE
3545514,22.5,0.187948982,20.76044563,74737.60426,17947742,6,0.632902048,1818.852774,FALSE
3691155,26.3,0.03266179,15.23757554,54855.27193,56934448,3,0.120420355,342.0216777,FALSE
3714121,23.1,0.142573883,14.93416869,53763.00728,55031376,6,0.058353389,458.9058415,FALSE
3728732,25.5,0.04721065,8.823079085,31763.08471,7534948.5,8,0.453579979,229.5892574,FALSE
3745113,26.1,0.03581294,12.48738168,44954.57406,43367696,6,0.229795318,300.487697,FALSE
3745511,29.2,0.008590926,5.39148312,19409.33923,52622024,7,0.306014836,534.2084712,FALSE
3715702,25.6,0.045085821,10.54206018,37951.41664,58392180,8,0.312161215,577.6259674,FALSE
3740043,20.9,0.392681082,12.45578499,44840.82596,53973008,0,0.351865106,767.216234,FALSE
3729540,24.4,0.078350176,24.70398582,88934.34894,3259182.5,8,0.777996271,1289.286281,FALSE
3729847,19.3,0.820427065,13.83138038,49792.96936,66619040,5,0.548274481,1587.118376,FALSE
3739697,20.5,0.472106499,5.91336842,21288.12631,50634492,7,0.529349172,1503.596457,FALSE
2085770,20.5,0.472106499,16.66665309,59999.95112,37327476,0,0.344943237,364.5691189,FALSE
3730338,23.6,0.113250461,7.290659695,26246.3749,45005364,9,0.58314341,2006.568868,FALSE
3092248,22.5,0.187948982,12.92940905,46545.87258,47716892,2,0.405859344,447.0903486,FALSE
3614637,18,1.492931834,35.55295431,127990.6355,54304932,1,0.667528023,1046.072749,FALSE
3727274,20,0.594346868,3.225601221,11612.16439,43069024,0,0.325593674,943.8854126,FALSE
3750677,20.7,0.430566244,12.0548315,43397.3934,33129246,6,0.513102707,632.2690442,FALSE
3547175,24.8,0.065168838,7.991048156,28767.77336,7072824.5,7,0.248954344,455.1870031,FALSE
3730801,25.4,0.049435619,15.31605005,55137.78018,4116410.25,8,0.499056227,446.3556934,FALSE
3774725,23.733,0.106522164,5.59672296,20148.20266,30772054,7,0.25590744,398.3395513,FALSE
3729278,22.2,0.215794305,8.334868197,30005.52551,31179372,6,0.49068729,1199.775604,FALSE
3733259,23.2,0.136157002,16.33004779,58788.17203,14840737,9,0.55949979,1012.433757,FALSE
3648873,22.6,0.179489885,26.62815208,95861.34749,60249328,5,0.483427919,254.3151044,FALSE
3674103,21.5,0.297879063,10.69877489,38515.5896,43122840,2,0.339409259,387.1097043,FALSE
3713268,21.5,0.297879063,27.90252898,100449.1043,74507408,3,0.480148186,342.3612077,FALSE
3729283,21.1,0.358129403,11.2414633,40469.26787,32403654,4,0.340800974,644.2236822,FALSE
3753621,21.7,0.271668934,14.41726572,51902.15661,59599352,2,0.280126138,312.6075863,TRUE
3759986,21.6,0.284472297,15.8460463,57045.76666,40852096,5,0.19596565,375.4978439,FALSE
3763284,23,0.149293183,16.53877975,59539.6071,15103618,7,0.429502625,355.8961405,FALSE
3720358,25.7,0.043056624,5.988211927,21557.56294,21956538,8,0.109323681,447.8626193,FALSE
3729539,26.3,0.03266179,10.25579027,36920.84497,1615421.5,7,0.634037872,1515.720516,FALSE
3730579,24.4,0.078350176,9.335414645,33607.49272,20333868,7,0.409425114,925.5006417,FALSE
3735464,22.3,0.206081961,21.11006952,75996.25026,20525214,8,0.794342084,1424.200577,FALSE
2216523,20.6,0.450858206,17.07176755,61458.36318,65481688,0,0.412094837,319.0893041,TRUE
2286080,21.1,0.358129403,23.19750341,83511.01227,42424816,0,0.482539561,391.4884883,TRUE
2450649,19.5,0.748238376,13.81059902,49718.15648,9151543,0,0.157295322,328.4272064,FALSE
3596037,26.5,0.029787906,6.658687303,23971.27429,38977612,5,0.240447389,374.9319594,FALSE
3652982,24.7,0.068240151,7.326229874,26374.42754,20458208,5,0.339339882,721.6731609,FALSE
3732677,27.8,0.016369672,7.88215899,28375.77236,130302.8438,7,0.302545205,553.8559548,FALSE
3733135,27.2,0.021579431,4.297627916,15471.4605,1311429.75,7,0.145539671,440.4284012,FALSE
3732897,18.9,0.986370281,24.1391252,86900.85071,15090103,2,0.68704832,710.4401447,TRUE
3733132,23.7,0.108153351,1.593614517,5737.012262,23614066,6,0.209338487,630.611424,FALSE
3736505,21.4,0.311917671,7.515379622,27055.36664,47162020,7,0.312927547,772.2987724,FALSE
2152787,18.6,1.132504611,7.887015591,28393.25613,60173956,0,0.231423131,581.3022472,FALSE
2230111,19.1,0.899580388,7.497847414,26992.25069,64280548,0,0.369145978,272.7925064,TRUE
3261681,24.2,0.08590926,3.918709912,14107.35568,14707541,1,0.164114176,334.8491056,FALSE
3545976,20.8,0.411187571,9.521759506,34278.33422,50048924,0,0.604708013,1855.654973,FALSE
3617713,26.9,0.024776501,18.68984365,67283.43713,35174340,6,0.386244167,360.3860636,FALSE
3621026,18.4,1.241766613,16.4243362,59127.6103,65298716,0,0.469209521,1167.116901,FALSE
3634615,21,0.375007522,20.3215382,73157.53751,37480632,1,0.5825419,1042.259959,TRUE
3733300,22.7,0.171411509,10.75739421,38726.61916,5292396.5,7,0.422594519,217.6704971,FALSE
3733302,24.1,0.089958039,13.74930635,49497.50285,14682377,8,0.611732095,1635.159054,FALSE
3734558,26.6,0.02844723,7.415530118,26695.90843,5071401.5,7,0.23533875,549.8707157,FALSE
3735394,23.5,0.118587791,15.30451902,55096.26846,2207410.25,7,0.651253804,1299.97192,FALSE
3735466,24.9,0.062235757,8.636804242,31092.49527,6051336,7,0.393606084,719.7160147,FALSE
3735467,23.4,0.124176661,9.732222763,35036.00195,9591420,7,0.605378161,1451.087156,FALSE
3483649,23.2,0.136157002,11.72914768,42224.93166,43206564,6,0.479773,1084.616954,FALSE
3551325,24.8,0.065168838,22.25441964,80115.91072,65756756,7,0.266821976,371.3113871,FALSE
3739220,22.5,0.187948982,5.839501913,21022.20689,20132870,5,0.526431611,1264.55,FALSE
3734615,29,0.009419763,17.42267093,62721.61535,34605.47266,7,0.708459645,1622.231247,FALSE
2297274,16.8,2.594418179,16.57220282,59659.93017,51453772,0,0.794476541,1386.711517,TRUE
2452397,20.4,0.494356193,4.682551629,16857.18587,68926632,0,0.343707475,942.5181704,FALSE
3332535,28.4,0.012417666,17.76412049,63950.83378,73475920,3,0.08300439,370.8775035,FALSE
3729836,20.7,0.430566244,3.606090399,12981.92543,36186972,4,0.376856227,891.4276594,FALSE
3729846,20.1,0.567596853,18.07168005,65058.04818,36088052,6,0.715993316,1869.097551,TRUE
3735469,29.6,0.007145621,16.50230033,59408.2812,609809.9375,7,0.661460262,1224.690452,FALSE
3772759,28.15,0.013932851,3.36888132,12127.97275,15022920,4,0.145894028,383.6026381,FALSE
3736239,24.7,0.068240151,7.222823054,26002.16299,23275524,8,0.266255704,704.5764223,FALSE
3738553,25,0.059434687,7.496784949,26988.42582,11536897,9,0.305647295,641.5064713,FALSE
3739168,24.1,0.089958039,13.1290476,47264.57136,14152789,9,0.550583696,744.7544373,FALSE
3360539,19.7,0.682401509,17.30008411,62280.30281,70713216,0,0.312757661,821.2486878,FALSE
3484839,22.6,0.179489885,11.87773977,42759.86319,66562032,2,0.337906935,371.9982784,FALSE
3730323,21.3,0.326617897,2.310789379,8318.841763,49762284,4,0.19669862,669.8854902,FALSE
3732675,20.1,0.567596853,12.11733566,43622.40838,33369470,1,0.368877506,708.7848128,TRUE
3735198,23.5,0.118587791,7.396635504,26627.88781,3529013.5,4,0.542171256,1133.098894,FALSE
3735612,25.2,0.054205079,8.158833415,29371.8003,1285256.5,3,0.293373061,468.0157548,FALSE
3736515,25.4,0.049435619,12.0078579,43228.28843,2608728.5,7,0.300773877,553.938989,FALSE
3740926,21.7,0.271668934,14.57949253,52486.17311,40295892,6,0.712740337,1324.682776,TRUE
3766077,23.7,0.108153351,8.824685569,31768.86805,36665152,7,0.158046257,355.2731117,FALSE
3174202,20.9,0.392681082,5.122975206,18442.71074,65811396,0,0.237310805,631.5926859,FALSE
3582516,21.7,0.271668934,5.193352624,18696.06945,49846448,1,0.134241372,476.0472787,TRUE
3735995,27.2,0.021579431,6.222618432,22401.42636,945624.75,5,0.25406047,485.8850615,FALSE
3736517,27.2,0.021579431,11.92157244,42917.66078,288381.25,6,0.46454053,667.4613628,FALSE
3738930,28.4,0.012417666,6.895284011,24823.02244,747659.8125,6,0.204642299,387.9107477,FALSE
3739223,19.9,0.622357573,16.55319803,59591.51292,52522540,1,0.20019673,355.5082504,FALSE
3736807,27.4,0.019680675,8.778898257,31604.03373,576471.9375,6,0.279378085,363.1592142,FALSE
3738917,25.2,0.054205079,17.11907338,61628.66416,7421239,8,0.444067552,680.5485314,FALSE
3739248,23.5,0.118587791,6.818521871,24546.67874,13621499,7,0.31194735,678.4770167,FALSE
3388081,21.4,0.311917671,39.05875242,140611.5087,65258032,1,0.736515144,441.3409577,TRUE
3738546,25.9,0.039268108,3.325289123,11971.04084,3405172.25,5,0.118713427,418.0839229,FALSE
3738915,27.4,0.019680675,10.29436986,37059.73151,2122443.25,7,0.320674734,482.4652592,FALSE
3738932,28,0.014929318,12.38222095,44575.99541,557148.8125,6,0.403957411,366.9018879,FALSE
3738913,26.1,0.03581294,8.064320421,29031.55352,1508587.25,1,0.255971772,412.2341871,FALSE
3740046,24.9,0.062235757,6.413399866,23088.23952,16823302,7,0.201325008,572.3479502,FALSE
